Update Date,File,Location,Field Updated,Old,New,Comments
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/19/2020,33,34,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/19/2020,109,113,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/19/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/19/2020,121,124,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/19/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/19/2020,122,132,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/19/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/19/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/19/2020,37,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/19/2020,317,341,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/19/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/19/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/19/2020,758,803,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marshall, Indiana, US",9/19/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Monroe, Indiana, US",9/19/2020,36,37,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Montgomery, Indiana, US",9/19/2020,21,22,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Morgan, Indiana, US",9/19/2020,38,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Newton, Indiana, US",9/19/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Noble, Indiana, US",9/19/2020,32,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Ohio, Indiana, US",9/19/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Owen, Indiana, US",9/19/2020,1,2,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Porter, Indiana, US",9/19/2020,44,47,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Randolph, Indiana, US",9/19/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"St. Joseph, Indiana, US",9/19/2020,97,108,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Starke, Indiana, US",9/19/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Sullivan, Indiana, US",9/19/2020,12,14,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Tipton, Indiana, US",9/19/2020,22,24,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Unassigned, Indiana, US",9/19/2020,203,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vanderburgh, Indiana, US",9/19/2020,29,32,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vigo, Indiana, US",9/19/2020,22,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Wabash, Indiana, US",9/19/2020,8,9,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Allen, Indiana, US",9/20/2020,200,201,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Bartholomew, Indiana, US",9/20/2020,57,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Boone, Indiana, US",9/20/2020,46,51,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Cass, Indiana, US",9/20/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clark, Indiana, US",9/20/2020,56,58,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clay, Indiana, US",9/20/2020,5,6,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"DeKalb, Indiana, US",9/20/2020,11,15,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Dearborn, Indiana, US",9/20/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Elkhart, Indiana, US",9/20/2020,109,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Floyd, Indiana, US",9/20/2020,61,69,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/20/2020,33,34,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/20/2020,109,113,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/20/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/20/2020,122,125,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/20/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/20/2020,122,132,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/20/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/20/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/20/2020,37,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/20/2020,318,343,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/20/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/20/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/20/2020,758,803,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marshall, Indiana, US",9/20/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Monroe, Indiana, US",9/20/2020,36,37,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Montgomery, Indiana, US",9/20/2020,21,22,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Morgan, Indiana, US",9/20/2020,38,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Newton, Indiana, US",9/20/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Noble, Indiana, US",9/20/2020,32,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Ohio, Indiana, US",9/20/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Owen, Indiana, US",9/20/2020,1,2,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Porter, Indiana, US",9/20/2020,44,47,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Randolph, Indiana, US",9/20/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"St. Joseph, Indiana, US",9/20/2020,97,108,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Starke, Indiana, US",9/20/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Sullivan, Indiana, US",9/20/2020,12,14,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Tipton, Indiana, US",9/20/2020,22,24,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Unassigned, Indiana, US",9/20/2020,207,27,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vanderburgh, Indiana, US",9/20/2020,29,32,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vigo, Indiana, US",9/20/2020,22,31,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Wabash, Indiana, US",9/20/2020,8,9,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Allen, Indiana, US",9/21/2020,200,201,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Bartholomew, Indiana, US",9/21/2020,57,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Boone, Indiana, US",9/21/2020,46,51,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Cass, Indiana, US",9/21/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clark, Indiana, US",9/21/2020,56,58,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clay, Indiana, US",9/21/2020,5,6,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"DeKalb, Indiana, US",9/21/2020,11,15,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Dearborn, Indiana, US",9/21/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Elkhart, Indiana, US",9/21/2020,109,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Floyd, Indiana, US",9/21/2020,61,69,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/21/2020,33,35,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/21/2020,109,114,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/21/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/21/2020,122,125,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/21/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/21/2020,122,132,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/21/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/21/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/21/2020,37,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/21/2020,319,345,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/21/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/21/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/21/2020,758,804,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marshall, Indiana, US",9/21/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Monroe, Indiana, US",9/21/2020,36,37,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Montgomery, Indiana, US",9/21/2020,21,22,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Morgan, Indiana, US",9/21/2020,38,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Newton, Indiana, US",9/21/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Noble, Indiana, US",9/21/2020,32,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Ohio, Indiana, US",9/21/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Owen, Indiana, US",9/21/2020,1,2,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Porter, Indiana, US",9/21/2020,45,49,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Randolph, Indiana, US",9/21/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"St. Joseph, Indiana, US",9/21/2020,100,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Starke, Indiana, US",9/21/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Sullivan, Indiana, US",9/21/2020,12,14,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Tipton, Indiana, US",9/21/2020,22,24,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Unassigned, Indiana, US",9/21/2020,212,27,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vanderburgh, Indiana, US",9/21/2020,30,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vigo, Indiana, US",9/21/2020,22,31,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Wabash, Indiana, US",9/21/2020,8,9,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Allen, Indiana, US",9/22/2020,200,201,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Bartholomew, Indiana, US",9/22/2020,57,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Boone, Indiana, US",9/22/2020,46,51,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Cass, Indiana, US",9/22/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clark, Indiana, US",9/22/2020,56,58,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clay, Indiana, US",9/22/2020,5,6,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"DeKalb, Indiana, US",9/22/2020,11,15,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Dearborn, Indiana, US",9/22/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Elkhart, Indiana, US",9/22/2020,109,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Floyd, Indiana, US",9/22/2020,61,69,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/22/2020,33,35,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/22/2020,109,114,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/22/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/22/2020,122,125,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/22/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/22/2020,123,133,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/22/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/22/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/22/2020,39,41,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/22/2020,318,344,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/22/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/22/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/22/2020,759,805,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marshall, Indiana, US",9/22/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Monroe, Indiana, US",9/22/2020,36,38,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Montgomery, Indiana, US",9/22/2020,21,22,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Morgan, Indiana, US",9/22/2020,38,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Newton, Indiana, US",9/22/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Noble, Indiana, US",9/22/2020,32,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Ohio, Indiana, US",9/22/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Owen, Indiana, US",9/22/2020,1,2,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Porter, Indiana, US",9/22/2020,45,49,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Randolph, Indiana, US",9/22/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"St. Joseph, Indiana, US",9/22/2020,102,113,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Starke, Indiana, US",9/22/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Sullivan, Indiana, US",9/22/2020,12,14,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Tipton, Indiana, US",9/22/2020,22,24,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Unassigned, Indiana, US",9/22/2020,219,32,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vanderburgh, Indiana, US",9/22/2020,30,34,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vigo, Indiana, US",9/22/2020,23,32,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Wabash, Indiana, US",9/22/2020,8,9,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Allen, Indiana, US",9/23/2020,200,201,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Bartholomew, Indiana, US",9/23/2020,57,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Boone, Indiana, US",9/23/2020,46,51,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Cass, Indiana, US",9/23/2020,9,11,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clark, Indiana, US",9/23/2020,56,58,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clay, Indiana, US",9/23/2020,5,6,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"DeKalb, Indiana, US",9/23/2020,11,15,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Dearborn, Indiana, US",9/23/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Elkhart, Indiana, US",9/23/2020,109,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Floyd, Indiana, US",9/23/2020,61,69,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/23/2020,33,35,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/23/2020,109,114,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/23/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/23/2020,122,125,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/23/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/23/2020,123,133,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/23/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/23/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/23/2020,39,41,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/23/2020,319,345,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/23/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/23/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/23/2020,761,807,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marshall, Indiana, US",9/23/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Monroe, Indiana, US",9/23/2020,36,38,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Montgomery, Indiana, US",9/23/2020,21,22,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Morgan, Indiana, US",9/23/2020,38,39,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Newton, Indiana, US",9/23/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Noble, Indiana, US",9/23/2020,32,33,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Ohio, Indiana, US",9/23/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Owen, Indiana, US",9/23/2020,1,2,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Porter, Indiana, US",9/23/2020,46,50,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Randolph, Indiana, US",9/23/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"St. Joseph, Indiana, US",9/23/2020,103,114,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Starke, Indiana, US",9/23/2020,7,8,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Sullivan, Indiana, US",9/23/2020,12,14,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Tipton, Indiana, US",9/23/2020,22,24,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Unassigned, Indiana, US",9/23/2020,226,37,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vanderburgh, Indiana, US",9/23/2020,30,34,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Vigo, Indiana, US",9/23/2020,24,34,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Wabash, Indiana, US",9/23/2020,8,9,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Allen, Indiana, US",9/24/2020,201,202,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Bartholomew, Indiana, US",9/24/2020,57,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Boone, Indiana, US",9/24/2020,46,51,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Cass, Indiana, US",9/24/2020,9,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clark, Indiana, US",9/24/2020,56,58,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Clay, Indiana, US",9/24/2020,5,6,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"DeKalb, Indiana, US",9/24/2020,11,15,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Dearborn, Indiana, US",9/24/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Elkhart, Indiana, US",9/24/2020,109,111,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Floyd, Indiana, US",9/24/2020,61,69,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Grant, Indiana, US",9/24/2020,34,36,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hamilton, Indiana, US",9/24/2020,109,114,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Harrison, Indiana, US",9/24/2020,24,26,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Hendricks, Indiana, US",9/24/2020,123,126,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Howard, Indiana, US",9/24/2020,63,66,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Johnson, Indiana, US",9/24/2020,123,134,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Knox, Indiana, US",9/24/2020,9,10,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaGrange, Indiana, US",9/24/2020,11,12,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"LaPorte, Indiana, US",9/24/2020,40,42,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lake, Indiana, US",9/24/2020,321,347,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Lawrence, Indiana, US",9/24/2020,28,30,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Madison, Indiana, US",9/24/2020,75,79,"Correct Indiana, US deaths data"
3/24/2021,time_series_covid19_deaths_US.csv,"Marion, Indiana, US",9/24/2020,764,810,"Correct Indiana, US deaths data"
