post_id,platform,search_keyword,title,content,price,upload_date,view_count,like_count,comment_count
226669561,중고나라,이사처분,이사처분)[10년보증] 프리즘 140cm(55인치) QLED스마트TV 120Hz,,160000,2026.03.24,29,0,1
211655097,중고나라,이사처분,이사 전 집 서재 정리 처분합니다,,2000,2026.03.16,68,0,1
225950090,중고나라,이사처분,이사로 인한 급처분) 오투라이프 에어노크 해피패밀리22,,900000,2026.03.05,108,0,0
225625926,중고나라,이사처분,이사로 인한 급처분) 에폰 x 마크앤로나 콜라보 한정판 드라이버,,300000,2026.03.05,142,1,3
225144804,중고나라,이사처분,이사로 인한 급처분) 우드앤번 마이스토브 레귤러 플러스 (마레플) 사하라 탄 + 연통세트,,400000,2026.03.05,249,4,3
225251950,중고나라,이사처분,"이사로 인한 급처분) 스텔스 5번 우드, 몬스타 DK샤프트",,12345,2026.03.05,115,0,1
225282211,중고나라,이사처분,"이사로 인한 급처분) 디월트 중포 (dcbl722)배터리(5.0,3.0ah) 충전기 전용납작숏노즐",,210000,2026.03.05,211,2,3
225252004,중고나라,이사처분,"이사로 인한 급처분) 에폰 506 아이언 6개 세트, 타이틀리스트 웨지",,1100000,2026.03.02,258,5,5
225030295,중고나라,이사처분,이사정리) 권투 캥거루 키링인형 처분합니다.,,2000,2026.02.26,38,1,0
225241839,중고나라,이사처분,이사정리) 각종 키링인형 처분합니다.,,65000,2026.02.26,28,0,0
224498402,중고나라,이사처분,[이사급처] 새옷처분 95/27~28 171/54~59,"이사급처새옷 일괄 2만원택배,직거래 가능",20000,2026.01.25,9,0,0
224084579,중고나라,이사처분,하이어 냉장고 2도어 150L (이사 급처분),LG 2도어 냉장고 150리터 용량으로 깔끔한 화이트 색상입니다. 상태 양호하고 정상 작동하는 제품이에요. 이사 땜에 빨리 가져갈 분만 연락 주세요 네고 가능,100000,2026.01.14,60,1,0
223381705,중고나라,이사처분,(이사처분) 정품 템퍼 매트리스 킹사이즈+원목 프레임+방수커버+매트리스커버2종,,2,2026.01.07,221,0,3
